,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
218136,9/6/2020 22:58,4.90468E+15,"fraud_Larson, Quitzon and Spencer",travel,10.18,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,10/19/1990,21361aa201ba97e2660545448d207303,1378508333,41.893202,-74.272708,1
218302,9/7/2020 0:28,3.59793E+15,fraud_O'Keefe-Hudson,grocery_pos,258.85,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,3/23/1993,df8f431aec59a1c81f6c0ea942f665e7,1378513726,34.886426,-89.282649,1
218326,9/7/2020 0:39,3.69136E+13,fraud_Miller-Harris,misc_net,940.42,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,2/11/1971,2d0d496b9fe1d9f475bf32750feaa043,1378514356,43.978747,-117.380355,1
218470,9/7/2020 2:08,4.62356E+12,"fraud_Streich, Hansen and Veum",gas_transport,16.5,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,5a63fdc035d15bcb7e8dce3e092a175d,1378519713,42.10967,-95.241023,1
218498,9/7/2020 2:25,3.69136E+13,"fraud_Huel, Hammes and Witting",grocery_pos,334.45,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,2/11/1971,c0ded562bbb5d5d86005bd68b8feef82,1378520744,43.416164,-116.139527,1
218538,9/7/2020 2:48,3.69136E+13,fraud_Auer-West,shopping_net,954.32,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,2/11/1971,2007af31cd903b1810639d84aafc5dae,1378522118,44.461929,-115.671761,1
218647,9/7/2020 3:48,4.62356E+12,"fraud_Schumm, Bauch and Ondricka",grocery_pos,362.27,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,e7d4e2c280169592aa5557648d1edbe4,1378525693,42.262765,-95.382949,1
220616,9/7/2020 18:44,4.62356E+12,"fraud_Schmeler, Bashirian and Price",shopping_net,992.81,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,7949150348eeab5da4de2a931998babd,1378579488,41.526578,-94.897249,1
220933,9/7/2020 20:35,3.59793E+15,fraud_Gibson-Deckow,entertainment,502.17,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,3/23/1993,6798949696571ac0cd625456639a76c0,1378586135,34.664982,-89.203234,1
221271,9/7/2020 22:36,4.62356E+12,fraud_Kerluke Inc,misc_net,788.07,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,b45b5b66cdb3e0730438dc41e8799602,1378593388,42.460555,-94.055387,1
221309,9/7/2020 22:50,4.62356E+12,"fraud_Windler, Goodwin and Kovacek",home,394.82,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,00d6b58d91cdfd99b525b18fa250778d,1378594255,42.001271,-94.895399,1
221343,9/7/2020 23:03,4.62356E+12,fraud_Koelpin and Sons,misc_net,703.63,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,5b9a484689a275eabc5bbd2fcb57b43c,1378594992,42.34765,-95.436201,1
221417,9/7/2020 23:26,4.62356E+12,"fraud_Schmeler, Bashirian and Price",shopping_net,839.55,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,5818c8fe6c5df9786ccb1a1adfa6c388,1378596403,43.257676,-93.905192,1
221429,9/7/2020 23:30,4.62356E+12,fraud_Kerluke-Abshire,shopping_net,974.1,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,f7dbc10127114f586e35797744a03d9f,1378596644,41.838767,-95.345335,1
221520,9/7/2020 23:59,4.62356E+12,fraud_Boyer-Reichert,shopping_net,1023.35,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,7f329e52b14fffc9a9c8e325b7eba697,1378598378,42.773113,-94.546455,1
221560,9/8/2020 0:20,3.59793E+15,fraud_Koepp-Witting,grocery_pos,304.14,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,3/23/1993,f7ff989ec005852f5a04a82dec64ef58,1378599614,34.794461,-90.44335,1
221629,9/8/2020 1:01,5.70273E+11,fraud_Lockman Ltd,grocery_pos,363.98,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",2/3/1965,27b9c817943e31876759e6efc50a466d,1378602114,32.637526,-83.836685,1
221700,9/8/2020 1:51,3.59793E+15,fraud_Jaskolski-Vandervort,misc_net,586.09,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,3/23/1993,8be072762c5a577d81958b209a8af539,1378605110,35.769989,-88.92833,1
221850,9/8/2020 3:12,5.70273E+11,"fraud_Adams, Kovacek and Kuhlman",grocery_net,15.83,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",2/3/1965,2d310251a05c0eb8b563a447e3a09170,1378609938,32.636952,-83.238042,1
221854,9/8/2020 3:14,3.59793E+15,"fraud_Mosciski, Gislason and Mertz",grocery_pos,281.61,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,3/23/1993,22116bf91d76491dc7a01ae1308b0039,1378610055,34.307678,-89.457954,1
221903,9/8/2020 3:36,5.70273E+11,fraud_Rau and Sons,grocery_pos,304.59,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",2/3/1965,b2dc9138b30f033411b1e1e038ac6a28,1378611373,33.273222,-82.698699,1
221912,9/8/2020 3:41,3.59793E+15,fraud_Pacocha-O'Reilly,grocery_pos,338.13,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,3/23/1993,391f8c4023982ce9cde6c059a549d222,1378611716,34.743376,-90.338714,1
223930,9/8/2020 19:35,5.70273E+11,fraud_Kuhic LLC,shopping_net,990.61,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",2/3/1965,b6bbd8284e307c332e54e44d0b9abe9b,1378668923,33.360472,-84.02567,1
224153,9/8/2020 21:15,5.70273E+11,fraud_Klein Group,entertainment,577.16,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",2/3/1965,3bdc7dfeed43b212020ad44c4e53b421,1378674947,33.166284,-82.850316,1
224253,9/8/2020 22:03,4.62356E+12,fraud_Corwin-Romaguera,travel,7.74,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,4d8460c6464fed9d9306c4c5ce564ff3,1378677802,42.516721,-95.038079,1
224257,9/8/2020 22:04,5.70273E+11,fraud_Medhurst PLC,shopping_net,936.85,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",2/3/1965,5b1ef3942b93c8811d97e084bd19e1c9,1378677844,32.152823,-82.684183,1
224279,9/8/2020 22:15,5.70273E+11,fraud_Miller-Hauck,grocery_pos,321.51,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",2/3/1965,f9d56e3a0ceb2f7a8fc856f740d2a1fd,1378678518,33.243766,-83.178324,1
224287,9/8/2020 22:16,3.59793E+15,fraud_Jewess LLC,shopping_pos,715.07,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,3/23/1993,88218eeef5275ca5f4b624b60732eeb0,1378678616,36.178046,-89.647054,1
224319,9/8/2020 22:28,4.62356E+12,"fraud_Moen, Reinger and Murphy",grocery_pos,351.27,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,94f08102924302fd89514cfc09749f5a,1378679313,43.083499,-94.883918,1
224381,9/8/2020 22:49,4.62356E+12,"fraud_Bahringer, Schoen and Corkery",shopping_pos,676.8,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,03742ab44f7e03f02279e3d548a5b698,1378680597,42.22937,-95.327453,1
224383,9/8/2020 22:50,5.70273E+11,fraud_Bogisich Inc,grocery_pos,293.4,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",2/3/1965,26e4226ac5fbbd001cb48b5036643aae,1378680631,33.551444,-83.31531,1
224536,9/8/2020 23:46,5.70273E+11,fraud_Schmidt and Sons,shopping_net,1092.32,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",2/3/1965,370faf738e60f7cf445bf7ce2e18c622,1378683964,32.768611,-82.773752,1
224548,9/8/2020 23:50,5.70273E+11,fraud_Jast-McDermott,shopping_pos,872.35,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",2/3/1965,5b864f8834addb65da288ddf695bba2d,1378684248,33.007942,-82.98498,1
224615,9/9/2020 0:50,4.17395E+15,fraud_Schamberger-O'Keefe,grocery_pos,315.66,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,5ad76dfdf084b1516842b2b71f4b1fc1,1378687845,40.149478,-74.885472,1
225618,9/9/2020 18:25,5.70273E+11,fraud_Huel Ltd,misc_net,932.86,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",2/3/1965,037bfc728b62bda67f4356a96718f6dd,1378751142,33.00925,-83.005565,1
225872,9/9/2020 21:44,5.70273E+11,fraud_Friesen Inc,shopping_pos,918.36,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",2/3/1965,4cc58980392fbe879fdb5f9d122876b2,1378763083,32.348429,-82.261276,1
225904,9/9/2020 22:05,5.70273E+11,fraud_Bauch-Raynor,grocery_pos,315.06,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",2/3/1965,42613d8e316e80b1cce3e2ea812365d2,1378764306,33.156624,-82.979507,1
225951,9/9/2020 22:40,4.17395E+15,fraud_Gerlach Inc,shopping_net,1006.38,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,6b71643a6bb3840903a3f118566cdccf,1378766442,39.601394,-73.01354,1
225963,9/9/2020 22:45,4.17395E+15,fraud_Fisher-Schowalter,shopping_net,1002.31,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,d00bf56115fa3358e16ca86fed9e77cf,1378766739,39.911373,-74.478696,1
225984,9/9/2020 23:00,4.17395E+15,fraud_Terry-Huel,shopping_net,857.51,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,06773a2c1b2a92b3b3f82198f24a71b4,1378767620,40.318367,-74.390425,1
226013,9/9/2020 23:23,4.17395E+15,fraud_Heathcote LLC,shopping_net,1102.11,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,6f6b169e644566fd9757273154f5fde4,1378769027,39.767952,-73.425789,1
226149,9/10/2020 1:14,3.76657E+14,fraud_Bogisich-Homenick,misc_net,801.71,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",12/3/1985,2087fffff26d2278524357498012e58f,1378775649,30.189693,-95.045541,1
226226,9/10/2020 2:45,3.76657E+14,"fraud_Greenholt, Jacobi and Gleason",gas_transport,11.7,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",12/3/1985,5931c4c945c7e435cb49f197d4cb2ee6,1378781127,30.951794,-93.43013,1
226242,9/10/2020 2:59,3.76657E+14,fraud_Mante Group,misc_net,869.31,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",12/3/1985,14f4707bd4e457040a20092bac61b947,1378781948,31.722901,-93.754799,1
227636,9/10/2020 21:25,3.76657E+14,fraud_Mohr-Bayer,shopping_net,1012.71,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",12/3/1985,59a06d221defb8be9a70a7b9f7fa4e57,1378848320,31.075855,-94.539088,1
227707,9/10/2020 22:23,3.76657E+14,fraud_Kihn Inc,shopping_pos,788.01,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",12/3/1985,fea0c0a8501232049c4af7f2e7d77d16,1378851797,30.821926,-94.872215,1
227708,9/10/2020 22:23,4.17395E+15,fraud_Predovic Inc,shopping_net,1067.46,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,9356130a50164f1227c8f324e5e3ccd7,1378851823,40.653786,-73.112853,1
227742,9/10/2020 22:42,4.17395E+15,fraud_Price Inc,shopping_net,965.21,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,dd5b908887b0c41ad3aeed439008afd6,1378852945,40.914549,-73.218495,1
227811,9/10/2020 23:28,4.17395E+15,"fraud_Streich, Dietrich and Barton",shopping_net,1007.85,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,2675172cdcf6e5f5e08d0082dbf1245e,1378855692,40.030124,-74.728568,1
227823,9/10/2020 23:37,4.17395E+15,fraud_Cormier LLC,shopping_net,957.83,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,c6c09b62455a70ef9c9047a8894b572b,1378856261,39.965247,-73.402189,1
227886,9/11/2020 0:28,3.76657E+14,"fraud_Olson, Becker and Koch",gas_transport,13.32,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",12/3/1985,a3a562d19aea01e03d8f17063d2ba28a,1378859282,30.677115,-95.367869,1
227930,9/11/2020 1:13,3.76657E+14,fraud_Murray-Smitham,grocery_pos,314.62,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",12/3/1985,7ce72e1779542482ae81561b8d1154c4,1378861990,30.517554,-94.149215,1
228030,9/11/2020 2:47,3.76657E+14,fraud_Heidenreich PLC,grocery_pos,292.41,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",12/3/1985,5be791acbf8cdd60abe217ea1067ecf1,1378867669,30.649553,-94.414612,1
228067,9/11/2020 3:11,3.76657E+14,"fraud_Herman, Treutel and Dickens",misc_net,803.68,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",12/3/1985,55571becfa3c768023f6f73181ebfdb6,1378869099,30.506838,-93.662267,1
228148,9/11/2020 4:20,3.76657E+14,"fraud_Casper, Hand and Zulauf",grocery_pos,312.41,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",12/3/1985,7d5d5550424c8f622f0d58f6b086bc93,1378873227,30.448414,-95.177687,1
229460,9/11/2020 20:14,3.76657E+14,fraud_Lemke-Gutmann,shopping_net,1144.18,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",12/3/1985,0fdefcd675a4871a57994f4c1cb9e28e,1378930479,30.507772,-94.02331,1
229655,9/11/2020 22:17,3.76657E+14,fraud_Connelly-Carter,home,237.39,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",12/3/1985,d21aebb70ab6b843a8306f78756c7fe2,1378937865,31.290894,-93.681368,1
229995,9/12/2020 2:58,2.13161E+14,"fraud_Heller, Gutmann and Zieme",grocery_pos,302.22,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",6/24/1968,4c8f15ac7419e6da9f538931689ff9e7,1378954700,42.150975,-77.517808,1
231526,9/12/2020 22:02,2.13161E+14,fraud_Nader-Heller,misc_net,964.3,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",6/24/1968,525a51ad3b16f8fe070d8c90eee8f43d,1379023352,42.818239,-77.269555,1
231616,9/12/2020 23:03,2.13161E+14,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1062.27,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",6/24/1968,b8065c4ef8666a05158ef8bb373f976f,1379027012,43.102864,-77.879455,1
231836,9/13/2020 1:14,2.13161E+14,fraud_Parisian and Sons,gas_transport,9.71,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",6/24/1968,9b57f9be77701050099fadba5ea49198,1379034863,42.873865,-77.494497,1
232024,9/13/2020 3:31,2.13161E+14,fraud_Bailey-Morar,grocery_pos,298.32,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",6/24/1968,90144f5837a7a2c93737248019397be2,1379043089,43.658206,-77.463145,1
233400,9/13/2020 16:04,2.13161E+14,fraud_Klocko LLC,misc_net,738.31,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",6/24/1968,10053fb8762f780477872fd98d3055a6,1379088298,43.075964,-77.135913,1
233703,9/13/2020 18:13,2.13161E+14,fraud_Stamm-Witting,shopping_net,985.98,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",6/24/1968,50490542c1a0cab1523892476bef9257,1379096005,43.181079,-76.906749,1
234236,9/13/2020 22:03,2.13161E+14,fraud_Gleason-Macejkovic,shopping_net,949.4,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",6/24/1968,d0bf204c7600eb91ef6e2c7d97a56ff3,1379109821,42.121637,-78.294716,1
234288,9/13/2020 22:23,4.58626E+12,fraud_Hyatt-Blick,travel,8.49,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,26e4d9d3b7702dfbec180c125c5ae463,1379110999,40.191854,-94.892174,1
234314,9/13/2020 22:34,4.58626E+12,"fraud_Stehr, Jewess and Schimmel",misc_net,710.45,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,7e5c4675e1f87be74da84c5b1357026c,1379111663,39.651394,-96.089124,1
234326,9/13/2020 22:40,4.58626E+12,fraud_Haley Group,misc_pos,48.95,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,f10b9a013d526f84742136c79c7c82c6,1379112046,40.55438,-94.911825,1
234401,9/13/2020 23:09,2.13161E+14,"fraud_Mosciski, Ziemann and Farrell",shopping_net,961.84,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",6/24/1968,d6613454bd6e12d280bff38bb7672810,1379113792,42.398491,-77.857168,1
234446,9/13/2020 23:29,4.58626E+12,fraud_Jast Ltd,shopping_net,995.71,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,0555a2e7f6d1fedbe35740c2b421908f,1379114962,40.750528,-95.970518,1
234478,9/13/2020 23:39,4.58626E+12,"fraud_Mosciski, Gislason and Mertz",grocery_pos,344.55,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,385ec05292cb90d2295cca54825e3ad5,1379115592,39.442517,-94.706316,1
234488,9/13/2020 23:42,2.13161E+14,fraud_Heathcote LLC,shopping_net,805.55,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",6/24/1968,2a1640de1316b2fbc79467531b773269,1379115756,42.921548,-77.87955,1
234495,9/13/2020 23:45,2.13161E+14,fraud_Kuhn LLC,misc_net,935.6,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",6/24/1968,c76545dfe98f7b241cb0bf3a58dca842,1379115905,42.185869,-78.600713,1
234563,9/14/2020 0:18,4.58626E+12,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,312.69,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,edadc40bc92767a13891f46fa5652831,1379117937,40.707918,-95.284872,1
234617,9/14/2020 0:46,4.58626E+12,fraud_Harber Inc,gas_transport,19.23,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,02c8bc6555a1b1406be78fcd1e35f932,1379119603,39.720961,-95.289419,1
236148,9/14/2020 14:24,4.58626E+12,fraud_Stamm-Witting,shopping_net,918.25,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,06bc98180d447e9a22b424bc3a48ebbd,1379168666,39.835778,-94.84017,1
236567,9/14/2020 16:41,4.58626E+12,fraud_Little-Gleichner,travel,1.99,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,01bd4fbe438be78421caa3d17226af73,1379176897,40.744775,-94.669183,1
236700,9/14/2020 17:25,4.58626E+12,"fraud_Heathcote, Yost and Kertzmann",shopping_net,904.82,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,1ee11402643ae42700acdab137f21fff,1379179545,39.693672,-96.181072,1
237208,9/14/2020 20:47,4.58626E+12,fraud_Fisher Inc,shopping_net,990.11,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,786f8b7dd66feacda8e55a5d2f749978,1379191671,40.80746,-95.912738,1
237592,9/14/2020 23:00,4.58626E+12,fraud_DuBuque LLC,grocery_pos,305.08,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,a8a1f104a4a2865d1f6c1d51603668d6,1379199616,39.744929,-94.857133,1
237627,9/14/2020 23:12,4.58626E+12,fraud_Kozey-Boehm,shopping_net,1050.34,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,c4384e972d4fdb7efbc06a0a88b085ac,1379200371,40.866274,-94.242387,1
237664,9/14/2020 23:29,4.58626E+12,fraud_Kuhn LLC,shopping_pos,914.68,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,36486cff8ba8bd644db622ed598f54ae,1379201369,39.691374,-95.726813,1
237667,9/14/2020 23:29,4.58626E+12,fraud_Auer-West,shopping_net,928.08,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,c3a8e15e7be5760506e4b412535552ba,1379201390,39.853239,-96.207387,1
237784,9/15/2020 0:22,4.22973E+15,fraud_Kilback LLC,grocery_pos,294.39,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,5/3/1990,5b91d087d3128022d5a48e425114c43d,1379204579,37.537964,-84.959098,1
238491,9/15/2020 6:51,4.22973E+15,"fraud_Kerluke, Kertzmann and Wiza",misc_net,886.04,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,5/3/1990,26de4cb73bfc118e0b219c8b5c26b4b2,1379227863,37.586916,-86.07278,1
240652,9/15/2020 22:31,4.22973E+15,fraud_Medhurst PLC,shopping_net,1039.27,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,5/3/1990,5f459028083793ada94fe82fd8f7314b,1379284304,38.417801,-86.534126,1
240694,9/15/2020 22:48,4.22973E+15,fraud_Kuhic LLC,shopping_net,968.38,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,5/3/1990,0fccd70bac3ad21887bdaad1b1200def,1379285300,36.890336,-85.445796,1
240721,9/15/2020 22:59,4.22973E+15,"fraud_Kihn, Abernathy and Douglas",shopping_net,829.02,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,5/3/1990,089e03b4a035d98d54bd695d7eed2540,1379285992,38.378874,-86.458232,1
240868,9/15/2020 23:53,4.22973E+15,fraud_Volkman-Predovic,shopping_net,989.35,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,5/3/1990,1e40e3d059a46f619c4d3eddd0b7ae12,1379289229,36.982117,-86.620108,1
240891,9/16/2020 0:06,3.5305E+15,fraud_Vandervort-Funk,grocery_pos,281.59,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,6/4/1963,0d74614a1e5f60cbac232b234a092f23,1379289976,34.788907,-118.258097,1
240912,9/16/2020 0:26,3.42952E+14,"fraud_Reichert, Huels and Hoppe",shopping_net,1071.14,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,9/26/1987,0c7a2801be73958d01a2e4c1c96e9be8,1379291160,42.353304,-73.814537,1
