,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
467309,7/25/2019 7:07,2.13174E+14,fraud_McDermott-Weimann,grocery_pos,341.13,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",10/7/1959,dc72c7737c3c2a1125c0b3d386ac5a33,1343200062,41.273293,-86.087496,1
468777,7/25/2019 21:10,3.75849E+14,fraud_Goyette Inc,shopping_net,1011.4,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,12/15/1943,8eb56899753f7a9ea6327fb05863479b,1343250616,30.888042,-97.995891,1
468862,7/25/2019 22:05,3.77114E+14,fraud_Medhurst PLC,shopping_net,1174.24,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,3/25/1965,81fd2a43613420e91682c6da18830316,1343253938,38.663157,-75.148225,1
468867,7/25/2019 22:08,2.13174E+14,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,924.78,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",10/7/1959,c933a096eed29b3ad9b3b405771060cc,1343254105,40.657616,-86.426062,1
468901,7/25/2019 22:25,3.75849E+14,"fraud_Douglas, Schneider and Turner",shopping_pos,862.15,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,12/15/1943,785c520e3508a33744398ce2ad47e23c,1343255105,31.688389,-98.495528,1
468968,7/25/2019 22:59,3.75849E+14,fraud_Morissette-Schaefer,personal_care,48.96,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,12/15/1943,cd61a99d9bea136ef189f9c3248da383,1343257189,31.256188,-97.145986,1
468976,7/25/2019 23:07,3.75849E+14,"fraud_Moore, Dibbert and Koepp",misc_net,822.94,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,12/15/1943,1da51c2014a7d8a5bc680274879b6635,1343257659,30.551803,-98.761695,1
468982,7/25/2019 23:10,2.13174E+14,fraud_Stamm-Witting,shopping_net,911.99,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",10/7/1959,20cf83f69b19a8501b06cb128374ab25,1343257847,41.990406,-86.951232,1
468985,7/25/2019 23:13,3.75849E+14,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1146.79,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,12/15/1943,b59c247b367759a93eea8330df4bcf8b,1343258005,31.225575,-98.299638,1
468989,7/25/2019 23:17,3.77114E+14,fraud_Beier-Hyatt,shopping_pos,706.3,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,3/25/1965,7dfa9674b660b673b757174590adad13,1343258246,40.089118,-74.490331,1
469021,7/25/2019 23:30,2.13174E+14,"fraud_Swaniawski, Lowe and Robel",shopping_pos,906.15,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",10/7/1959,49808678c4ece0f2a626ff1ef733c19b,1343259010,40.674784,-85.925144,1
469027,7/25/2019 23:33,3.75849E+14,fraud_Barrows PLC,shopping_pos,864.26,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,12/15/1943,1b51637e6483efd78378a2be6f09d114,1343259196,32.352559,-97.891773,1
469031,7/25/2019 23:36,2.13174E+14,"fraud_Bernier, Volkman and Hoeger",misc_net,838.48,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",10/7/1959,57986d28f5b56aaceac2ba3fde15f718,1343259404,40.829897,-86.548401,1
469069,7/25/2019 23:55,2.13174E+14,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1053.41,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",10/7/1959,3648e4274b58bf0136bb981e45856d2a,1343260532,41.845542,-87.688225,1
469101,7/26/2019 0:13,4.23955E+15,fraud_Pacocha-O'Reilly,grocery_pos,306.93,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141,-84.5722,6284,Secondary school teacher,3/27/1936,ab4c4c64f7abd7f5600fddaaadf4c6d5,1343261628,41.702022,-84.792896,1
469171,7/26/2019 1:05,3.59511E+15,fraud_Auer-Mosciski,grocery_pos,306.14,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,4/17/1957,6c6a9e75a4b14705644d0a46ab384d83,1343264731,36.624525,-89.565808,1
469300,7/26/2019 3:02,3.77114E+14,fraud_Hintz-Bruen,grocery_net,12.99,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,3/25/1965,0ad2dccc538a331592454368f50828b0,1343271743,40.337864,-75.921617,1
469786,7/26/2019 8:59,3.77114E+14,fraud_Pacocha-O'Reilly,grocery_pos,370.61,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,3/25/1965,cad44057ef976f49218908ccadbcd8f5,1343293176,38.954986,-75.2478,1
470772,7/26/2019 18:16,3.77114E+14,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,931.63,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,3/25/1965,05c5ad159af129be513295c167ab856d,1343326617,38.788698,-74.616149,1
471007,7/26/2019 20:10,4.23955E+15,fraud_Lebsack and Sons,misc_net,772.87,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141,-84.5722,6284,Secondary school teacher,3/27/1936,a0ccea2ce07e931e0aa45b2694cb8311,1343333432,42.016252,-85.533834,1
471224,7/26/2019 22:11,4.23955E+15,fraud_Turner and Sons,shopping_pos,992.13,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141,-84.5722,6284,Secondary school teacher,3/27/1936,98a93877348a4df53ab5eb25100fce92,1343340688,40.146297,-84.619927,1
471236,7/26/2019 22:16,3.59511E+15,fraud_Bednar Group,misc_net,834.52,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,4/17/1957,d985f6e8198732780a1ee9669ad0417f,1343340999,35.056914,-89.906683,1
471239,7/26/2019 22:18,3.77114E+14,fraud_Auer-Mosciski,grocery_pos,336.11,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,3/25/1965,8505032e5485f40da1f75540ee3ca91d,1343341117,38.651042,-75.431585,1
471255,7/26/2019 22:23,3.77114E+14,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,972.44,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,3/25/1965,9e49b9587f1fbd361745790fdf69bc7e,1343341410,39.591354,-75.657891,1
471319,7/26/2019 23:04,4.68915E+18,fraud_Klein Group,entertainment,589.69,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,10/4/1967,a9cebcd5311495c5351b93faa02ebd9a,1343343863,41.349658,-95.26557,1
471428,7/27/2019 0:09,4.23955E+15,"fraud_Jenkins, Hauck and Friesen",gas_transport,11.47,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141,-84.5722,6284,Secondary school teacher,3/27/1936,1ac18d23a773db1743f1bb60d54485f0,1343347783,40.434696,-85.058553,1
471444,7/27/2019 0:15,3.5239E+15,fraud_Rau and Sons,grocery_pos,309.91,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",11/9/1990,1b3b26d4cde07e39d906dbf7e5126fba,1343348143,40.476367,-74.049712,1
471449,7/27/2019 0:18,3.57766E+15,"fraud_Kutch, Hermiston and Farrell",gas_transport,21.71,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,10/6/1968,d56db418bd92fdec2478b60f2cccf51b,1343348300,36.262859,-89.686511,1
471463,7/27/2019 0:24,3.59511E+15,fraud_Kling Inc,gas_transport,19.04,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,4/17/1957,de1c333b09f91814991150569b9138c5,1343348660,35.127741,-89.889991,1
471483,7/27/2019 0:37,6.50131E+15,"fraud_Boehm, Predovic and Reinger",misc_pos,9.88,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772,31.4467,-103.5791,12747,"Merchandiser, retail",5/5/1987,ebcd1ce98f6a594f35a8a9dddef1a97f,1343349425,30.748103,-104.484938,1
471585,7/27/2019 1:35,6.50131E+15,fraud_Dibbert and Sons,entertainment,453.96,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772,31.4467,-103.5791,12747,"Merchandiser, retail",5/5/1987,08f267e8a4f583fc87408d1e255fea8a,1343352949,30.500385,-103.844871,1
471590,7/27/2019 1:37,3.57766E+15,fraud_Sporer Inc,gas_transport,17.95,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,10/6/1968,932c5dc48f0bc4a62f47584bc15cc63c,1343353032,34.956492,-89.720299,1
471643,7/27/2019 2:08,3.57766E+15,"fraud_Adams, Kovacek and Kuhlman",grocery_net,11.76,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,10/6/1968,b8967cb8e78ba7660fbc582dfdcc678a,1343354880,36.54507,-89.641217,1
471720,7/27/2019 2:51,3.5239E+15,fraud_Friesen-D'Amore,gas_transport,10.06,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",11/9/1990,7cc523b89a8d30a35130f3d8872f3ee9,1343357492,39.949706,-74.747694,1
471798,7/27/2019 3:38,3.5239E+15,fraud_McGlynn-Heathcote,misc_net,851.92,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",11/9/1990,5fafdb9922c929a9293aad510eabcbce,1343360314,40.269276,-73.880218,1
471866,7/27/2019 4:17,3.02305E+13,fraud_Trantow PLC,grocery_net,7.64,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,5/18/1974,8833753cb2005742c40d22b263699c7c,1343362635,41.752377,-76.566101,1
472716,7/27/2019 12:02,4.68915E+18,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,974.36,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,10/4/1967,35c7f240e3ee798c6f2a15375970adde,1343390553,40.780989,-95.473542,1
472728,7/27/2019 12:07,3.02305E+13,fraud_Dach-Nader,misc_net,744.47,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,5/18/1974,a2a513d5bb4b9c872199a3d106c3c11c,1343390820,40.028982,-77.346923,1
473003,7/27/2019 13:51,3.57766E+15,fraud_Huel Ltd,misc_net,671.44,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,10/6/1968,3a7ea648262b60121dc7fd08d92f3b97,1343397113,35.511076,-90.080019,1
474396,7/27/2019 22:11,3.59511E+15,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,794.94,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,4/17/1957,91f2af3fd12e6f6b670a33ef959df2c2,1343427075,36.955324,-90.289237,1
474405,7/27/2019 22:13,4.23955E+15,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,914.69,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141,-84.5722,6284,Secondary school teacher,3/27/1936,4c780831200f87fe68076180f6093039,1343427230,41.785142,-84.360856,1
474428,7/27/2019 22:22,3.57766E+15,fraud_Bashirian Group,shopping_net,977.16,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,10/6/1968,a5c4af70540e1c0a0c7bd652d5ffd119,1343427727,36.104173,-90.716509,1
474452,7/27/2019 22:32,4.23955E+15,fraud_Boyer-Reichert,shopping_net,976.42,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141,-84.5722,6284,Secondary school teacher,3/27/1936,19c4303fb256352c2bb6139b202d7636,1343428346,41.588974,-84.501387,1
474453,7/27/2019 22:32,4.23955E+15,"fraud_Reichert, Rowe and Mraz",shopping_net,1041.34,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141,-84.5722,6284,Secondary school teacher,3/27/1936,a1b3c55499e61ec8180cc5fce65d0b01,1343428350,41.01127,-83.997391,1
474462,7/27/2019 22:35,4.23955E+15,fraud_Boyer-Reichert,shopping_net,1032.03,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141,-84.5722,6284,Secondary school teacher,3/27/1936,eea496c28e25fed87d809a1e58228976,1343428559,41.477687,-83.632363,1
474466,7/27/2019 22:37,3.5239E+15,fraud_Cormier LLC,shopping_net,936.56,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",11/9/1990,7b2129c01f535c276ae3f82071d57a3f,1343428671,41.178608,-74.428118,1
474510,7/27/2019 22:54,3.57766E+15,fraud_Ankunding LLC,shopping_net,1006.25,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,10/6/1968,31a3e3c942e1cff89cdf1c2100368573,1343429663,34.769178,-90.980102,1
474551,7/27/2019 23:04,3.57766E+15,"fraud_Becker, Harris and Harvey",personal_care,50.64,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,10/6/1968,b59e0935fb62156c2cae49f8dd76455e,1343430254,35.001293,-90.755779,1
474552,7/27/2019 23:04,3.59511E+15,"fraud_Schultz, Simonis and Little",grocery_pos,338.99,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,4/17/1957,666b191a227bf0b189096bb725653dc3,1343430257,37.010298,-89.990603,1
474556,7/27/2019 23:07,4.68915E+18,fraud_Volkman-Predovic,shopping_net,935.87,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,10/4/1967,c05c2be9024d37b8cf1c869a5d389083,1343430467,41.913979,-95.695249,1
474611,7/27/2019 23:30,4.68915E+18,"fraud_Douglas, Schneider and Turner",shopping_pos,728.38,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,10/4/1967,6c8378055fbef97cdd262927423980f1,1343431800,41.832424,-96.456685,1
474614,7/27/2019 23:30,4.68915E+18,fraud_Fisher-Schowalter,shopping_net,1094.93,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,10/4/1967,daff2212198b774ffdb6bd3cc6e2f914,1343431857,40.130137,-96.342312,1
474642,7/27/2019 23:40,4.23955E+15,fraud_Stiedemann Ltd,food_dining,120.91,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141,-84.5722,6284,Secondary school teacher,3/27/1936,683fdf10c0b3f2616b8098d8ef945e8d,1343432442,41.538372,-83.745097,1
474657,7/27/2019 23:45,3.02305E+13,fraud_Hackett-Lueilwitz,grocery_pos,306.7,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,5/18/1974,f070c1830e4446f346856eb58cb40abb,1343432752,40.573384,-76.619545,1
474696,7/27/2019 23:57,3.02305E+13,"fraud_Casper, Hand and Zulauf",grocery_pos,310.23,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,5/18/1974,657f99b98430fbd34a1445f689d6e66b,1343433431,41.876294,-77.337185,1
474706,7/27/2019 23:58,3.57766E+15,"fraud_Langworth, Boehm and Gulgowski",shopping_net,902.95,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,10/6/1968,42c247e8b778031ccfabcbe9ceb9bd0e,1343433490,35.616536,-89.688226,1
474741,7/28/2019 0:14,6.50131E+15,"fraud_Reichert, Rowe and Mraz",shopping_net,739.29,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772,31.4467,-103.5791,12747,"Merchandiser, retail",5/5/1987,d1abdab84e5f31171108cf480d346792,1343434440,31.877172,-103.239517,1
474925,7/28/2019 1:35,3.5239E+15,fraud_Spinka Inc,grocery_net,5.97,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",11/9/1990,5909068bdc7ceb32c2f416f16d62a893,1343439319,40.513556,-73.927791,1
475091,7/28/2019 2:53,6.50131E+15,fraud_Christiansen-Gusikowski,misc_pos,7.13,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772,31.4467,-103.5791,12747,"Merchandiser, retail",5/5/1987,f9ff59518a19c7ddde97b744419c322f,1343444030,31.200777,-103.732915,1
475169,7/28/2019 3:24,4.25407E+15,fraud_Deckow-O'Conner,grocery_pos,313.38,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,5/2/1956,b90e8d6e1b0abdb2b888bbe631bc641b,1343445895,42.643966,-77.858751,1
475177,7/28/2019 3:29,4.25407E+15,fraud_Koepp-Witting,grocery_pos,333.39,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,5/2/1956,a8dffe1797be9fb4be226421c483e925,1343446145,42.306453,-77.735615,1
475178,7/28/2019 3:29,2.7195E+15,fraud_Pacocha-O'Reilly,grocery_pos,297.06,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,9/17/1940,d4a7b66ebe584bd7e71c9410c75228c6,1343446154,44.203641,-103.304739,1
475238,7/28/2019 3:55,3.5239E+15,fraud_McDermott-Weimann,grocery_pos,309.86,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",11/9/1990,0ce8e9d4072b860e1b60d32485bcbb80,1343447746,40.335793,-74.09994,1
475374,7/28/2019 4:59,2.7195E+15,fraud_Bins-Rice,gas_transport,10.87,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,9/17/1940,0f6b96975137b2be14b6957282448a55,1343451583,44.997521,-104.406452,1
475809,7/28/2019 8:18,4.25407E+15,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,15.89,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,5/2/1956,e12d421ce15c2fb6dd89db22d25cf464,1343463485,42.109398,-77.681825,1
475948,7/28/2019 9:18,3.02305E+13,fraud_Corwin-Collins,gas_transport,12.17,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,5/18/1974,048b29478154da0bad99cb4e48f77e75,1343467138,40.443581,-77.25618,1
476222,7/28/2019 11:20,3.02305E+13,fraud_Smitham-Boehm,grocery_net,9.42,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,5/18/1974,31ecb66a0b3b2d8d861ef668a62fca8e,1343474452,41.723604,-76.564519,1
476388,7/28/2019 12:22,3.5239E+15,"fraud_Feil, Hilpert and Koss",food_dining,124.15,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",11/9/1990,403d410f86c6550e0834dad47b7fafa4,1343478143,40.95919,-74.888496,1
477232,7/28/2019 16:32,2.7195E+15,fraud_Volkman-Predovic,shopping_net,1031.52,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,9/17/1940,9ee71c72eae861c85cf912d3501f38bd,1343493166,43.815586,-104.690979,1
477687,7/28/2019 18:48,3.02305E+13,fraud_Larkin Ltd,kids_pets,25.54,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,5/18/1974,c01a44b89b39e7dacc29d773882ea94e,1343501308,41.186503,-76.614972,1
477922,7/28/2019 19:49,3.02305E+13,"fraud_Ritchie, Oberbrunner and Cremin",travel,10.69,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,5/18/1974,b4b78f1c7ef6d041946a54e14da0d98b,1343504944,41.253293,-77.539469,1
478376,7/28/2019 22:02,6.50131E+15,"fraud_Brown, Homenick and Lesch",health_fitness,21.49,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772,31.4467,-103.5791,12747,"Merchandiser, retail",5/5/1987,12866c1d6c9d13a1295a7382a34feef4,1343512936,31.660998,-102.89579,1
478377,7/28/2019 22:02,3.57766E+15,fraud_Kihn Inc,shopping_pos,636.46,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,10/6/1968,d81dfa5a2b4d507ec137b293301bef1b,1343512943,36.438861,-89.46989,1
478384,7/28/2019 22:04,3.5239E+15,"fraud_Kihn, Abernathy and Douglas",shopping_net,1039.92,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",11/9/1990,98c336dcacb8410401393d382b59deef,1343513099,41.334901,-74.189494,1
478403,7/28/2019 22:09,4.25407E+15,"fraud_Ferry, Lynch and Kautzer",misc_net,790.17,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,5/2/1956,e33b70d503caa352dda1b9338d752cc9,1343513371,41.793929,-78.901799,1
478419,7/28/2019 22:13,4.25407E+15,fraud_Daugherty LLC,kids_pets,7.04,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,5/2/1956,183365cbd1122c08d184d42819841382,1343513638,42.426102,-77.544481,1
478430,7/28/2019 22:16,2.7195E+15,fraud_Welch Inc,misc_net,682.53,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,9/17/1940,039762713ba69fe5865ca67932d25ee4,1343513770,44.249396,-103.151725,1
478433,7/28/2019 22:16,3.02305E+13,fraud_Boyer PLC,shopping_net,1009.68,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,5/18/1974,0553685f2cb980974232296715b3bf70,1343513803,41.489423,-75.976294,1
478469,7/28/2019 22:27,6.50131E+15,"fraud_Eichmann, Hayes and Treutel",travel,11.46,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772,31.4467,-103.5791,12747,"Merchandiser, retail",5/5/1987,a260b628b7f661a988058216446ff7b9,1343514451,31.487055,-102.820143,1
478521,7/28/2019 22:45,3.02305E+13,fraud_Miller-Hauck,grocery_pos,297.94,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,5/18/1974,2459b20cbfce75e1d2f1f7b6f559af46,1343515541,41.324346,-76.266708,1
478551,7/28/2019 22:55,3.02305E+13,"fraud_Haley, Jewess and Bechtelar",shopping_pos,836.42,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,5/18/1974,bcaa3de5afd30fe11263ecd9f5ba4e71,1343516107,41.609318,-76.662492,1
478606,7/28/2019 23:09,3.57766E+15,fraud_Schamberger-O'Keefe,grocery_pos,350.44,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,10/6/1968,a316b385231bdf293ba93d3637f1a067,1343516962,36.559357,-90.059384,1
478607,7/28/2019 23:09,2.7195E+15,fraud_Gottlieb Group,kids_pets,19.21,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,9/17/1940,9c1b995821484fb229ab758e34799dd0,1343516987,45.014112,-103.341913,1
478682,7/28/2019 23:32,4.25407E+15,fraud_Botsford and Sons,home,410.94,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,5/2/1956,a796d9ec08aa133ae8f820bf28f365d2,1343518364,43.063813,-78.748227,1
478729,7/28/2019 23:48,2.7195E+15,fraud_Hills-Witting,shopping_net,1013.23,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,9/17/1940,0e88fada365e047f2da1e93e0e7e3cc2,1343519294,45.054941,-103.047918,1
478737,7/28/2019 23:50,2.7195E+15,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1124.22,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,9/17/1940,cc78d3873672e90de0e0086ded3a1e27,1343519435,44.414152,-103.218627,1
478965,7/29/2019 1:33,4.25407E+15,"fraud_Streich, Hansen and Veum",gas_transport,24.03,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,5/2/1956,36e66f084035c8776b0c30eb88b3687b,1343525602,42.049983,-77.839932,1
479064,7/29/2019 2:17,6.01138E+15,fraud_Auer-Mosciski,grocery_pos,344.89,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,7/13/1973,8a6600d825002f90357b9be07ac18c28,1343528257,41.282355,-103.481509,1
479185,7/29/2019 3:32,6.01138E+15,fraud_Goodwin-Nitzsche,grocery_pos,349.61,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,7/13/1973,9612552fd7c81428a7e1cff35a26d23f,1343532744,42.551748,-103.733937,1
479870,7/29/2019 8:47,4.25407E+15,fraud_O'Keefe-Hudson,grocery_pos,324.38,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,5/2/1956,b23fa812fd376929ef1b2e26d84e8598,1343551632,41.820939,-78.411271,1
480520,7/29/2019 13:17,4.25407E+15,fraud_Schmidt and Sons,shopping_net,885.6,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,5/2/1956,8ee08be4316f84e6af775dbeffc10d6c,1343567821,42.229962,-77.159241,1
